Order ID,Customer ID,Order Date,Ship Date,Region,Segment,Category,Sub-Category,Product Name,Sales,Profit_Margin,Profit
ca-2018-133074,db-13615,2018-09-21,2018-09-25,west,consumer,office supplies,paper,"adams telephone message book w/frequently-called numbers space, 400 messages per book",55.86,0.25,13.96
ca-2018-161172,sp-20920,2018-03-16,2018-03-16,east,consumer,technology,phones,otterbox defender series case - iphone 5c,44.376,0.15,6.66
ca-2018-161172,sp-20920,2018-03-16,2018-03-16,east,consumer,furniture,furnishings,nu-dell oak frame,51.264,0.08,4.1
ca-2018-161172,sp-20920,2018-03-16,2018-03-16,east,consumer,office supplies,binders,avery binding system hidden tab executive style index sets,5.193,0.25,1.3
ca-2018-161172,sp-20920,2018-03-16,2018-03-16,east,consumer,technology,accessories,logitech g700s rechargeable gaming mouse,159.984,0.15,24.0
ca-2018-161172,sp-20920,2018-03-16,2018-03-16,east,consumer,office supplies,storage,"file shuttle ii and handi-file, black",54.224,0.25,13.56
ca-2018-137624,me-17320,2018-11-10,2018-11-17,west,home office,furniture,chairs,"global leather & oak executive chair, burgundy",241.424,0.08,19.31
ca-2017-156748,bs-11755,2017-11-30,2017-12-06,central,consumer,office supplies,paper,"rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages",33.36,0.25,8.34
ca-2017-156748,bs-11755,2017-11-30,2017-12-06,central,consumer,office supplies,paper,"adams phone message book, 200 message capacity, 8 1/16” x 11”",13.76,0.25,3.44
ca-2017-156748,bs-11755,2017-11-30,2017-12-06,central,consumer,office supplies,storage,sensible storage wiretech storage systems,496.86,0.25,124.22
ca-2017-156748,bs-11755,2017-11-30,2017-12-06,central,consumer,furniture,chairs,high-back leather manager's chair,389.97,0.08,31.2
ca-2016-169677,ks-16300,2016-01-13,2016-01-15,south,corporate,office supplies,labels,avery 508,9.82,0.25,2.46
us-2015-163146,cc-12475,2015-05-16,2015-05-20,west,consumer,technology,accessories,imation clip usb flash drive - 8 gb,56.4,0.15,8.46
ca-2016-157343,hd-14785,2016-06-07,2016-06-11,east,home office,office supplies,binders,aluminum screw posts,18.312,0.25,4.58
ca-2016-157343,hd-14785,2016-06-07,2016-06-11,east,home office,office supplies,paper,xerox 200,25.92,0.25,6.48
ca-2016-157343,hd-14785,2016-06-07,2016-06-11,east,home office,office supplies,art,avery fluorescent highlighter four-color set,8.016,0.25,2.0
ca-2018-147354,kb-16315,2018-03-09,2018-03-13,west,consumer,technology,copiers,hewlett packard 310 color digital copier,479.984,0.15,72.0
ca-2018-147354,kb-16315,2018-03-09,2018-03-13,west,consumer,office supplies,binders,dxl angle-view binders with locking rings by samsill,30.84,0.25,7.71
ca-2016-157287,hr-14830,2016-12-22,2016-12-23,east,corporate,office supplies,storage,"tennsco lockers, sand",33.568,0.25,8.39
ca-2016-157287,hr-14830,2016-12-22,2016-12-23,east,corporate,furniture,chairs,harbour creations steel folding chair,422.625,0.08,33.81
ca-2015-137575,tb-21625,2015-08-06,2015-08-11,east,consumer,technology,accessories,logitech g700s rechargeable gaming mouse,199.98,0.15,30.0
ca-2017-119074,ds-13180,2017-03-27,2017-03-31,south,corporate,furniture,furnishings,dax two-tone silver metal document frame,20.24,0.08,1.62
ca-2017-119074,ds-13180,2017-03-27,2017-03-31,south,corporate,furniture,furnishings,"eldon expressions wood and plastic desk accessories, oak",39.92,0.08,3.19
ca-2017-119074,ds-13180,2017-03-27,2017-03-31,south,corporate,office supplies,binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",32.54,0.25,8.14
ca-2016-149566,gb-14530,2016-12-05,2016-12-10,west,corporate,technology,accessories,memorex micro travel drive 8 gb,39.0,0.15,5.85
ca-2016-149566,gb-14530,2016-12-05,2016-12-10,west,corporate,office supplies,labels,avery 488,12.6,0.25,3.15
ca-2016-126186,gb-14530,2016-09-11,2016-09-12,west,corporate,furniture,furnishings,deflect-o glasstique clear desk accessories,24.64,0.08,1.97
ca-2016-121132,vb-21745,2016-07-17,2016-07-24,central,corporate,office supplies,labels,avery 479,6.264,0.25,1.57
ca-2016-121132,vb-21745,2016-07-17,2016-07-24,central,corporate,office supplies,fasteners,advantus t-pin paper clips,14.432,0.25,3.61
ca-2015-140473,mc-17425,2015-05-30,2015-06-03,central,corporate,technology,copiers,brother dcp1000 digital 3 in 1 multifunction machine,719.976,0.15,108.0
us-2018-102904,cb-12025,2018-11-13,2018-11-20,south,consumer,technology,accessories,anker ultrathin bluetooth wireless keyboard aluminum cover with stand,239.92,0.15,35.99
ca-2017-102092,pm-18940,2017-12-09,2017-12-11,south,consumer,furniture,tables,"iceberg officeworks 42"" round tables",1056.86,0.08,84.55
ca-2016-117884,dc-13285,2016-03-22,2016-03-22,south,consumer,technology,accessories,logitech g602 wireless gaming mouse,447.944,0.15,67.19
ca-2016-117884,dc-13285,2016-03-22,2016-03-22,south,consumer,office supplies,storage,"iris 3-drawer stacking bin, black",150.408,0.25,37.6
ca-2017-132829,la-16780,2017-12-23,2017-12-26,central,corporate,technology,phones,wireless extenders zboost yx545 soho signal booster,453.576,0.15,68.04
ca-2017-132829,la-16780,2017-12-23,2017-12-26,central,corporate,office supplies,labels,"permanent self-adhesive file folder labels for typewriters, 1 1/8 x 3 1/2, white",45.36,0.25,11.34
ca-2017-132829,la-16780,2017-12-23,2017-12-26,central,corporate,technology,phones,cisco spa 502g ip phone,287.88,0.15,43.18
ca-2017-132829,la-16780,2017-12-23,2017-12-26,central,corporate,technology,phones,cisco spa112 2 port phone adapter,131.88,0.15,19.78
ca-2017-132829,la-16780,2017-12-23,2017-12-26,central,corporate,furniture,furnishings,"ge general purpose, extra long life, showcase & floodlight incandescent bulbs",2.328,0.08,0.19
ca-2017-123540,dj-13420,2017-04-02,2017-04-06,central,corporate,furniture,chairs,global executive mid-back manager's chair,1454.9,0.08,116.39
us-2018-108315,mh-18115,2018-04-30,2018-05-04,south,home office,office supplies,binders,"acco presstex data binder with storage hooks, light blue, 9 1/2"" x 11""",4.842,0.25,1.21
us-2018-108315,mh-18115,2018-04-30,2018-05-04,south,home office,furniture,furnishings,tenex b1-re series chair mats for low pile carpets,220.704,0.08,17.66
ca-2017-134110,bg-11035,2017-11-17,2017-11-18,central,consumer,technology,phones,apple earpods with remote and mic,67.176,0.15,10.08
ca-2017-134110,bg-11035,2017-11-17,2017-11-18,central,consumer,office supplies,paper,"tops voice message log book, flash format",15.232,0.25,3.81
us-2017-136581,sv-20365,2017-11-10,2017-11-12,east,consumer,office supplies,paper,xerox 227,31.104,0.25,7.78
ca-2017-162390,dp-13105,2017-12-06,2017-12-12,east,corporate,office supplies,binders,ibico eb-19 dual function manual binding system,968.744,0.25,242.19
ca-2017-162390,dp-13105,2017-12-06,2017-12-12,east,corporate,office supplies,binders,trimflex flexible post binders,222.352,0.25,55.59
ca-2017-162390,dp-13105,2017-12-06,2017-12-12,east,corporate,technology,copiers,brother dcp1000 digital 3 in 1 multifunction machine,479.984,0.15,72.0
ca-2017-162222,sr-20740,2017-04-03,2017-04-03,central,home office,office supplies,paper,xerox 1962,10.272,0.25,2.57
ca-2015-121629,bt-11680,2015-11-28,2015-12-02,central,consumer,technology,machines,startech.com 10/100 vdsl2 ethernet extender kit,998.85,0.15,149.83
ca-2016-164623,ms-17770,2016-10-20,2016-10-22,east,consumer,office supplies,paper,easy-staple paper,24.56,0.25,6.14
ca-2015-159849,jk-15640,2015-09-19,2015-09-19,west,home office,office supplies,fasteners,revere boxed rubber bands by revere,5.67,0.25,1.42
ca-2018-101273,st-20530,2018-08-27,2018-08-30,south,consumer,office supplies,appliances,hoover portapower portable vacuum,14.336,0.25,3.58
ca-2018-106747,ts-21505,2018-07-03,2018-07-04,east,consumer,furniture,furnishings,luxo professional combination clamp-on lamps,102.3,0.08,8.18
ca-2018-146164,cm-12190,2018-12-22,2018-12-26,central,consumer,furniture,tables,"office impressions end table, 20-1/2""h x 24""w x 20""d",607.52,0.08,48.6
ca-2018-146164,cm-12190,2018-12-22,2018-12-26,central,consumer,office supplies,storage,personal file boxes with fold-down carry handle,31.16,0.25,7.79
ca-2017-111605,jw-15955,2017-12-27,2018-01-02,south,consumer,office supplies,labels,avery 479,2.61,0.25,0.65
ca-2015-130673,mc-17590,2015-05-20,2015-05-22,central,corporate,furniture,furnishings,contemporary borderless frame,10.332,0.08,0.83
ca-2015-130673,mc-17590,2015-05-20,2015-05-22,central,corporate,office supplies,paper,xerox 213,10.368,0.25,2.59
ca-2015-130673,mc-17590,2015-05-20,2015-05-22,central,corporate,technology,accessories,sandisk ultra 16 gb microsdhc class 10 memory card,20.784,0.15,3.12
ca-2015-130673,mc-17590,2015-05-20,2015-05-22,central,corporate,office supplies,storage,rogers profile extra capacity storage tub,66.96,0.25,16.74
ca-2015-104808,mh-17440,2015-02-04,2015-02-08,west,corporate,office supplies,binders,"gbc standard recycled report covers, clear plastic sheets",17.248,0.25,4.31
us-2018-132927,rd-19720,2018-12-09,2018-12-15,east,consumer,office supplies,binders,"wilson jones 1"" hanging dubllock ring binders",11.088,0.25,2.77
ca-2018-162015,kb-16240,2018-07-11,2018-07-18,west,corporate,technology,accessories,logitech p710e mobile speakerphone,1287.45,0.15,193.12
ca-2018-162015,kb-16240,2018-07-11,2018-07-18,west,corporate,office supplies,appliances,fellowes 8 outlet superior workstation surge protector w/o phone/fax/modem protection,168.1,0.25,42.02
ca-2016-138492,fc-14335,2016-05-15,2016-05-22,east,corporate,office supplies,storage,fellowes neat ideas storage cubes,51.968,0.25,12.99
ca-2018-145338,bd-11770,2018-01-29,2018-02-01,east,consumer,office supplies,art,"premium writing pencils, soft, #2 by central association for the blind",4.768,0.25,1.19
ca-2018-126676,fh-14365,2018-09-29,2018-10-01,east,corporate,office supplies,envelopes,letter or legal size expandable poly string tie envelopes,7.98,0.25,2.0
ca-2018-101700,so-20335,2018-04-23,2018-04-26,west,consumer,office supplies,envelopes,staple envelope,18.688,0.25,4.67
ca-2018-101700,so-20335,2018-04-23,2018-04-26,west,consumer,furniture,furnishings,"eldon imàge series desk accessories, clear",11.664,0.08,0.93
ca-2018-159667,pm-19135,2018-11-09,2018-11-13,south,home office,technology,accessories,logitech g602 wireless gaming mouse,191.976,0.15,28.8
ca-2018-159667,pm-19135,2018-11-09,2018-11-13,south,home office,technology,phones,motorola l703cm,499.168,0.15,74.88
ca-2015-111934,gd-14590,2015-05-05,2015-05-07,south,corporate,office supplies,binders,storex dura pro binders,11.88,0.25,2.97
ca-2015-111934,gd-14590,2015-05-05,2015-05-07,south,corporate,office supplies,paper,easy-staple paper,35.44,0.25,8.86
us-2017-117387,pa-19060,2017-10-27,2017-10-31,west,home office,office supplies,binders,avery legal 4-ring binder,67.136,0.25,16.78
ca-2015-141110,ls-17200,2015-11-26,2015-12-01,west,corporate,office supplies,binders,wilson jones easy flow ii sheet lifters,4.32,0.25,1.08
ca-2015-141110,ls-17200,2015-11-26,2015-12-01,west,corporate,office supplies,paper,xerox 1970,14.94,0.25,3.74
ca-2015-141110,ls-17200,2015-11-26,2015-12-01,west,corporate,office supplies,appliances,fellowes mighty 8 compact surge protector,40.54,0.25,10.14
ca-2015-141110,ls-17200,2015-11-26,2015-12-01,west,corporate,office supplies,binders,spinevue locking slant-d ring binders by cardinal,7.312,0.25,1.83
us-2015-133949,jl-15175,2015-12-31,2015-12-31,west,home office,technology,phones,panasonic kx ts3282w corded phone,475.944,0.15,71.39
us-2017-116365,ca-12310,2017-01-03,2017-01-08,central,corporate,technology,accessories,imation clip usb flash drive - 8 gb,30.08,0.15,4.51
us-2017-116365,ca-12310,2017-01-03,2017-01-08,central,corporate,technology,accessories,wd my passport ultra 1tb portable external hard drive,165.6,0.15,24.84
us-2017-116365,ca-12310,2017-01-03,2017-01-08,central,corporate,technology,phones,at&t 17929 lendline telephone,180.96,0.15,27.14
ca-2018-162936,cm-12160,2018-08-18,2018-08-22,east,consumer,technology,accessories,"verbatim 25 gb 6x blu-ray single layer recordable disc, 10/pack",23.18,0.15,3.48
ca-2015-151946,bt-11440,2015-06-04,2015-06-09,east,consumer,furniture,furnishings,"seth thomas 14"" day/date wall clock",56.96,0.08,4.56
ca-2015-151946,bt-11440,2015-06-04,2015-06-09,east,consumer,office supplies,appliances,"commercial windtunnel clean air upright vacuum, replacement belts, filtration bags",15.56,0.25,3.89
ca-2015-151946,bt-11440,2015-06-04,2015-06-09,east,consumer,furniture,bookcases,o'sullivan living dimensions 5-shelf bookcases,353.568,0.08,28.29
ca-2015-151946,bt-11440,2015-06-04,2015-06-09,east,consumer,furniture,furnishings,g.e. halogen desk lamp bulbs,13.96,0.08,1.12
ca-2018-123624,se-20110,2018-11-13,2018-11-17,west,consumer,technology,accessories,kensington k72356us mouse-in-a-box usb desktop mouse,82.95,0.15,12.44
ca-2017-146437,hg-14965,2017-01-28,2017-02-01,west,corporate,office supplies,art,newell 345,39.68,0.25,9.92
ca-2017-138233,pf-19165,2017-11-09,2017-11-14,west,consumer,technology,accessories,logitech wireless gaming headset g930,479.97,0.15,72.0
ca-2017-165918,bd-11770,2017-09-10,2017-09-14,west,consumer,office supplies,labels,avery 487,7.38,0.25,1.84
ca-2017-165918,bd-11770,2017-09-10,2017-09-14,west,consumer,office supplies,binders,storex dura pro binders,14.256,0.25,3.56
ca-2017-165918,bd-11770,2017-09-10,2017-09-14,west,consumer,office supplies,paper,xerox 1945,81.98,0.25,20.5
ca-2017-165918,bd-11770,2017-09-10,2017-09-14,west,consumer,office supplies,binders,jm magazine binder,39.624,0.25,9.91
ca-2018-117513,bt-11395,2018-03-03,2018-03-08,west,corporate,furniture,tables,"lesro sheffield collection coffee table, end table, center table, corner table",399.672,0.08,31.97
ca-2018-132437,em-14095,2018-09-08,2018-09-13,east,corporate,office supplies,storage,adjustable personal file tote,65.12,0.25,16.28
us-2018-119319,lc-17050,2018-11-06,2018-11-09,central,consumer,furniture,furnishings,"linden 10"" round wall clock, black",30.56,0.08,2.44
ca-2018-104318,fh-14275,2018-05-13,2018-05-18,south,corporate,office supplies,appliances,fellowes basic home/office series surge protectors,20.768,0.25,5.19
us-2017-114230,cm-12235,2017-11-27,2017-12-01,west,consumer,office supplies,storage,eldon simplefile box office,39.808,0.25,9.95
ca-2016-136147,fm-14380,2016-11-13,2016-11-18,south,consumer,office supplies,binders,catalog binders with expanding posts,121.104,0.25,30.28
ca-2016-136147,fm-14380,2016-11-13,2016-11-18,south,consumer,technology,accessories,maxell lto ultrium - 800 gb,111.96,0.15,16.79
ca-2016-156118,hg-14965,2016-12-08,2016-12-12,west,corporate,office supplies,paper,southworth parchment paper & envelopes,15.696,0.25,3.92
ca-2016-164084,ag-10525,2016-09-07,2016-09-12,east,corporate,office supplies,storage,mobile personal file cube,70.26,0.25,17.57
ca-2016-164084,ag-10525,2016-09-07,2016-09-12,east,corporate,technology,accessories,keytronic e03601u1 - keyboard - beige,90.0,0.15,13.5
ca-2016-164084,ag-10525,2016-09-07,2016-09-12,east,corporate,office supplies,binders,"acco pressboard covers with storage hooks, 9 1/2"" x 11"", executive red",6.096,0.25,1.52
ca-2016-164084,ag-10525,2016-09-07,2016-09-12,east,corporate,furniture,tables,bretford cr8500 series meeting room furniture,481.176,0.08,38.49
ca-2016-164084,ag-10525,2016-09-07,2016-09-12,east,corporate,office supplies,fasteners,assorted color push pins,7.24,0.25,1.81
ca-2017-107783,ot-18730,2017-07-28,2017-07-29,east,consumer,furniture,bookcases,"safco value mate series steel bookcases, baked enamel finish on steel, gray",177.45,0.08,14.2
ca-2017-107783,ot-18730,2017-07-28,2017-07-29,east,consumer,office supplies,binders,gbc ibimaster 500 manual proclick binding system,1369.764,0.25,342.44
ca-2017-107783,ot-18730,2017-07-28,2017-07-29,east,consumer,office supplies,appliances,"hoover replacement belts for soft guard & commercial ltweight upright vacs, 2/pk",9.48,0.25,2.37
ca-2018-159793,sv-20365,2018-08-25,2018-08-29,east,consumer,furniture,bookcases,bush somerset collection bookcase,130.98,0.08,10.48
ca-2015-160094,jm-16195,2015-04-30,2015-05-02,south,consumer,office supplies,art,hunt boston vacuum mount ks pencil sharpener,174.95,0.25,43.74
ca-2015-160094,jm-16195,2015-04-30,2015-05-02,south,consumer,office supplies,storage,economy rollaway files,826.0,0.25,206.5
ca-2018-151281,hm-14980,2018-04-27,2018-05-02,west,consumer,furniture,furnishings,luxo economy swing arm lamp,139.58,0.08,11.17
ca-2018-118346,po-19180,2018-07-23,2018-07-24,central,home office,technology,accessories,logitech g600 mmo gaming mouse,399.95,0.15,59.99
ca-2015-129819,kc-16675,2015-12-13,2015-12-15,south,corporate,office supplies,binders,"accohide 3-ring binder, blue, 1""",12.39,0.25,3.1
us-2018-148551,db-13120,2018-01-12,2018-01-16,central,corporate,office supplies,binders,gbc ibimaster 500 manual proclick binding system,760.98,0.25,190.24
ca-2018-147767,sv-20935,2018-12-02,2018-12-02,west,consumer,office supplies,binders,vinyl sectional post binders,67.86,0.25,16.96
ca-2016-108259,ns-18640,2016-11-08,2016-11-15,south,corporate,office supplies,fasteners,oic binder clips,31.504,0.25,7.88
ca-2016-108259,ns-18640,2016-11-08,2016-11-15,south,corporate,office supplies,labels,"permanent self-adhesive file folder labels for typewriters, 1 1/8 x 3 1/2, white",5.04,0.25,1.26
ca-2016-108259,ns-18640,2016-11-08,2016-11-15,south,corporate,office supplies,binders,poly designer cover & back,39.879,0.25,9.97
ca-2016-108259,ns-18640,2016-11-08,2016-11-15,south,corporate,furniture,furnishings,eldon wave desk accessories,4.712,0.08,0.38
ca-2017-113341,mh-17455,2017-11-25,2017-11-29,west,consumer,furniture,chairs,"padded folding chairs, black, 4/carton",194.352,0.08,15.55
us-2016-131842,rr-19525,2016-12-05,2016-12-08,south,corporate,furniture,chairs,"global push button manager's chair, indigo",97.424,0.08,7.79
ca-2017-164574,rh-19555,2017-07-29,2017-08-03,south,consumer,office supplies,storage,fellowes high-stak drawer files,704.76,0.25,176.19
ca-2017-164574,rh-19555,2017-07-29,2017-08-03,south,consumer,office supplies,binders,"premier elliptical ring binder, black",27.396,0.25,6.85
ca-2015-142769,rp-19390,2015-09-13,2015-09-13,west,consumer,office supplies,fasteners,oic thumb-tacks,5.7,0.25,1.42
ca-2015-142769,rp-19390,2015-09-13,2015-09-13,west,consumer,furniture,furnishings,c-line cubicle keepers polyproplyene holder with velcro backings,14.19,0.08,1.14
ca-2015-142769,rp-19390,2015-09-13,2015-09-13,west,consumer,office supplies,supplies,acme value line scissors,7.3,0.25,1.82
ca-2015-142769,rp-19390,2015-09-13,2015-09-13,west,consumer,technology,accessories,logitech wireless performance mouse mx for pc and mac,199.98,0.15,30.0
ca-2015-142769,rp-19390,2015-09-13,2015-09-13,west,consumer,technology,accessories,memorex mini travel drive 64 gb usb 2.0 flash drive,144.96,0.15,21.74
ca-2015-142769,rp-19390,2015-09-13,2015-09-13,west,consumer,technology,accessories,wd my passport ultra 500gb portable external hard drive,118.0,0.15,17.7
ca-2015-142769,rp-19390,2015-09-13,2015-09-13,west,consumer,office supplies,paper,xerox 1942,48.94,0.25,12.24
ca-2015-142769,rp-19390,2015-09-13,2015-09-13,west,consumer,office supplies,appliances,"holmes replacement filter for hepa air cleaner, medium room",22.66,0.25,5.66
ca-2017-168361,kb-16600,2017-06-21,2017-06-25,central,corporate,office supplies,binders,avery durable slant ring binders with label holder,0.836,0.25,0.21
ca-2017-153185,mh-17620,2017-09-03,2017-09-08,east,corporate,office supplies,paper,"wirebound four 2-3/4 x 5 forms per page, 400 sets per book",30.96,0.25,7.74
ca-2018-124765,hz-14950,2018-11-25,2018-11-30,south,consumer,furniture,bookcases,o'sullivan manor hill 2-door library in brianna oak,723.92,0.08,57.91
ca-2016-131856,jg-15160,2016-05-12,2016-05-17,central,consumer,furniture,furnishings,dax wood document frame.,21.968,0.08,1.76
ca-2016-131856,jg-15160,2016-05-12,2016-05-17,central,consumer,technology,phones,digium d40 voip phone,619.152,0.15,92.87
ca-2016-131856,jg-15160,2016-05-12,2016-05-17,central,consumer,office supplies,paper,xerox 1964,127.904,0.25,31.98
ca-2018-126634,ab-10165,2018-03-30,2018-04-01,west,consumer,furniture,furnishings,flat face poster frame,94.2,0.08,7.54
ca-2017-118500,hj-14875,2017-11-17,2017-11-18,west,home office,office supplies,supplies,acme tagit stainless steel antibacterial scissors,49.5,0.25,12.38
ca-2017-163951,cj-11875,2017-12-30,2018-01-02,east,corporate,office supplies,art,newell 31,16.52,0.25,4.13
ca-2017-149916,ed-13885,2017-12-22,2017-12-24,west,home office,office supplies,binders,wilson jones international size a4 ring binders,55.36,0.25,13.84
ca-2017-149916,ed-13885,2017-12-22,2017-12-24,west,home office,technology,machines,texas instrument ti-15 fraction calculator,11.56,0.15,1.73
ca-2016-158918,ai-10855,2016-12-20,2016-12-25,west,consumer,office supplies,paper,easy-staple paper,17.12,0.25,4.28
us-2015-159611,kb-16315,2015-12-27,2016-01-01,east,consumer,furniture,furnishings,"eldon ""l"" workstation diamond chairmat",182.352,0.08,14.59
us-2015-159611,kb-16315,2015-12-27,2016-01-01,east,consumer,office supplies,storage,safco industrial shelving,118.16,0.25,29.54
ca-2018-163265,js-16030,2018-02-16,2018-02-21,central,consumer,office supplies,fasteners,"vinyl coated wire paper clips in organizer box, 800/box",18.368,0.25,4.59
ca-2018-163265,js-16030,2018-02-16,2018-02-21,central,consumer,furniture,chairs,global deluxe high-back manager's chair,600.558,0.08,48.04
ca-2018-163265,js-16030,2018-02-16,2018-02-21,central,consumer,office supplies,storage,"tennsco lockers, gray",50.352,0.25,12.59
ca-2018-163265,js-16030,2018-02-16,2018-02-21,central,consumer,office supplies,art,newell 312,28.032,0.25,7.01
ca-2018-163265,js-16030,2018-02-16,2018-02-21,central,consumer,furniture,furnishings,"executive impressions 13"" clairmont wall clock",7.692,0.08,0.62
ca-2018-141705,po-18850,2018-10-24,2018-10-26,central,consumer,furniture,tables,hon 2111 invitation series straight table,517.405,0.08,41.39
ca-2017-112739,rd-19810,2017-09-02,2017-09-07,central,home office,office supplies,binders,"acco presstex data binder with storage hooks, dark blue, 9 1/2"" x 11""",8.608,0.25,2.15
ca-2017-112739,rd-19810,2017-09-02,2017-09-07,central,home office,technology,accessories,logitech mx performance wireless mouse,159.56,0.15,23.93
ca-2017-143805,jd-15895,2017-12-01,2017-12-03,south,corporate,office supplies,appliances,honeywell enviracaire portable hepa air cleaner for 17' x 22' room,2104.55,0.25,526.14
ca-2017-143805,jd-15895,2017-12-01,2017-12-03,south,corporate,office supplies,supplies,acme softgrip scissors,40.7,0.25,10.18
ca-2015-133634,sr-20740,2015-11-05,2015-11-10,south,home office,technology,accessories,maxell 4.7gb dvd-rw 3/pack,47.79,0.15,7.17
ca-2018-101665,tz-21580,2018-11-25,2018-12-01,west,consumer,office supplies,art,dixon oriole pencils,5.16,0.25,1.29
ca-2017-155446,tn-21040,2017-12-16,2017-12-23,west,home office,technology,accessories,imation usb 2.0 swivel flash drive usb flash drive - 4 gb - pink,21.21,0.15,3.18
ca-2018-137323,pw-19030,2018-11-14,2018-11-18,east,corporate,office supplies,storage,"letter/legal file tote with clear snap-on lid, black granite",96.36,0.25,24.09
ca-2017-144015,ah-10075,2017-06-26,2017-06-26,west,corporate,office supplies,supplies,premier electric letter opener,231.72,0.25,57.93
ca-2017-144015,ah-10075,2017-06-26,2017-06-26,west,corporate,office supplies,fasteners,oic binder clips,17.9,0.25,4.47
ca-2017-144015,ah-10075,2017-06-26,2017-06-26,west,corporate,office supplies,paper,"ampad phone message book, recycled, 400 message capacity, 5 ¾” x 11”",12.48,0.25,3.12
ca-2015-101427,ay-10555,2015-12-26,2015-12-30,east,corporate,office supplies,art,"eldon spacemaker box, quick-snap lid, clear",8.016,0.25,2.0
ca-2017-136770,sp-20650,2017-08-14,2017-08-18,east,corporate,technology,phones,cisco ip phone 7961g-ge voip phone,259.896,0.15,38.98
ca-2017-136770,sp-20650,2017-08-14,2017-08-18,east,corporate,technology,phones,plantronics voyager pro legend,247.188,0.15,37.08
ca-2017-136770,sp-20650,2017-08-14,2017-08-18,east,corporate,technology,accessories,logitech g500s laser gaming mouse with adjustable weight tuning,279.96,0.15,41.99
ca-2017-118311,ed-13885,2017-10-24,2017-10-28,west,home office,technology,accessories,netgear n750 dual band wi-fi gigabit router,450.0,0.15,67.5
us-2015-112795,cr-12625,2015-08-23,2015-08-28,central,home office,office supplies,paper,xerox 1993,19.44,0.25,4.86
ca-2018-127096,cs-12400,2018-09-15,2018-09-17,west,home office,furniture,tables,bretford rectangular conference table tops,300.904,0.08,24.07
ca-2018-119284,ts-21205,2018-06-15,2018-06-20,south,corporate,technology,phones,htc one,239.976,0.15,36.0
ca-2018-119284,ts-21205,2018-06-15,2018-06-20,south,corporate,furniture,furnishings,staple-based wall hangings,31.168,0.08,2.49
ca-2018-119284,ts-21205,2018-06-15,2018-06-20,south,corporate,furniture,tables,"barricks 18"" x 48"" non-folding utility table with bottom storage shelf",120.96,0.08,9.68
ca-2018-119284,ts-21205,2018-06-15,2018-06-20,south,corporate,technology,phones,samsung galaxy s iii - 16gb - pebble blue (t-mobile),2239.936,0.15,335.99
ca-2018-119284,ts-21205,2018-06-15,2018-06-20,south,corporate,office supplies,appliances,staple holder,76.608,0.25,19.15
ca-2018-119284,ts-21205,2018-06-15,2018-06-20,south,corporate,office supplies,storage,"hot file 7-pocket, floor stand",142.776,0.25,35.69
ca-2018-119284,ts-21205,2018-06-15,2018-06-20,south,corporate,office supplies,paper,xerox 1955,91.36,0.25,22.84
ca-2016-133494,rp-19390,2016-03-01,2016-03-05,east,consumer,office supplies,appliances,hoover replacement belt for commercial guardsman heavy-duty upright vacuum,3.552,0.25,0.89
ca-2017-111318,il-15100,2017-07-23,2017-07-26,central,consumer,technology,phones,griffin gc17055 auxiliary audio cable,115.136,0.15,17.27
us-2015-132745,nf-18475,2015-10-01,2015-10-05,west,home office,office supplies,fasteners,sterling rubber bands by alliance,4.71,0.25,1.18
ca-2015-146815,pp-18955,2015-09-08,2015-09-13,east,home office,furniture,chairs,global super steno chair,172.764,0.08,13.82
ca-2015-146815,pp-18955,2015-09-08,2015-09-13,east,home office,office supplies,art,nontoxic chalk,3.52,0.25,0.88
ca-2015-119144,jd-16150,2015-11-16,2015-11-18,west,corporate,technology,phones,otterbox commuter series case - samsung galaxy s4,79.968,0.15,12.0
ca-2015-119144,jd-16150,2015-11-16,2015-11-18,west,corporate,furniture,bookcases,"bush andora bookcase, maple/graphite gray finish",305.9745,0.08,24.48
ca-2015-119144,jd-16150,2015-11-16,2015-11-18,west,corporate,office supplies,storage,space solutions hd industrial steel shelving.,344.91,0.25,86.23
ca-2015-105648,ej-14155,2015-03-03,2015-03-07,west,consumer,furniture,tables,"bevis oval conference table, walnut",626.352,0.08,50.11
us-2016-145422,pw-19240,2016-12-03,2016-12-07,west,consumer,furniture,bookcases,"sauder forest hills library, woodland oak finish",359.499,0.08,28.76
ca-2018-136623,ts-21430,2018-07-11,2018-07-16,west,corporate,technology,phones,belkin iphone and ipad lightning cable,71.952,0.15,10.79
ca-2018-136623,ts-21430,2018-07-11,2018-07-16,west,corporate,office supplies,binders,"acco four pocket poly ring binder with label holder, smoke, 1""",29.8,0.25,7.45
ca-2018-121678,bm-11650,2018-11-16,2018-11-20,east,corporate,office supplies,binders,prestige round ring binders,1.824,0.25,0.46
ca-2017-120824,aw-10930,2017-06-12,2017-06-16,central,home office,office supplies,appliances,apc 7 outlet network surgearrest surge protector,64.384,0.25,16.1
ca-2017-120824,aw-10930,2017-06-12,2017-06-16,central,home office,furniture,furnishings,dax clear box frame,6.984,0.08,0.56
ca-2017-120824,aw-10930,2017-06-12,2017-06-16,central,home office,office supplies,art,nontoxic chalk,11.264,0.25,2.82
